0.10040974617004395,0.268817663192749,0.11384868621826172
0.1569662094116211,0.2993485927581787,0.2177259922027588
0.13587307929992676,0.30208563804626465,0.20021510124206543
0.17933964729309082,0.34218859672546387,0.11670470237731934
0.16880202293395996,0.33974480628967285,0.14003586769104004
0.1813642978668213,0.33852720260620117,0.14292073249816895
0.1687469482421875,0.3100771903991699,0.16001009941101074
0.15924739837646484,0.3022305965423584,0.21793794631958008
0.15029287338256836,0.3116445541381836,0.20824170112609863
0.13822221755981445,0.2964344024658203,0.16550135612487793
0.12956976890563965,0.3176741600036621,0.1925818920135498
0.10982680320739746,0.3330719470977783,0.16814017295837402
0.14277410507202148,0.29825282096862793,0.1307668685913086
0.1553497314453125,0.31375694274902344,0.1501004695892334
0.1738450527191162,0.2674529552459717,0.16880249977111816
0.17644095420837402,0.2969052791595459,0.16649603843688965
0.11655664443969727,0.31682300567626953,0.15082097053527832
0.1499323844909668,0.2839820384979248,0.1583874225616455
0.11004281044006348,0.3100392818450928,0.1898515224456787
